18373.7988806163,23021.0463703199,23683.4229412742,20188.4741241016,17502.3205286683,16442.5244447098,19635.1445260388,19668.5058182089,18945.1647902244
23347.0370482027,29255.4562543906,30988.6950646668,27945.195017765,25427.2637763022,19427.1672433144,26923.6770036462,26803.6666415591,26060.2287252092
26429.6498900113,31143.1339463865,35380.6303440768,31404.8599700325,29194.1052228461,22483.8235962445,31224.1584855708,32362.7691698361,30813.617876056
