12772.4225720837,21284.3951140157,23054.3108317978,22066.5851649672,19610.0457851077,15463.1167669252,19081.6441443399,19681.3903058559,19383.1384221918
19847.626596045,27358.7987160626,32109.4570685754,29428.7046619323,26475.3629116833,20312.7090845854,25329.6153891919,25336.658492904,25430.8822902539
24973.5887422557,29372.9283412574,35182.2651343856,32729.7007286869,29497.1875749503,22878.5908829668,30421.0009675613,30610.4495066796,30891.7075030231
